jd,fnu_microJy,fnu_microJy_unc,passband,programid,fcqfid,zpdiff,sys_unc_factor,poor_conditions
2459263.9054051,6.381119940324829,5.246770240793198,ZTF_r,3,4780622,26.3463,0.9871218263213513,0
2459263.9058796,9.344230019171274,5.239931436469127,ZTF_r,3,4780622,26.3414,0.9871218263213513,0
2459263.9063426,-10.69337768004002,5.968678116765354,ZTF_r,3,4780622,26.3287,0.9871218263213513,0
2459263.9068171,-8.461094243725288,5.872590212294978,ZTF_r,3,4780622,26.3354,0.9871218263213513,0
2459263.9072801,-9.401308390916645,6.365974488542656,ZTF_r,3,4780622,26.3435,0.9871218263213513,0
2459263.9077546,-4.476523738115094,5.3826501276627985,ZTF_r,3,4780622,26.3441,0.9871218263213513,0
2459263.9082176,3.209294909085109,5.531250184953813,ZTF_r,3,4780622,26.3361,0.9871218263213513,0
2459263.9086921,-0.33638385837921203,4.886989579010384,ZTF_r,3,4780622,26.346,0.9871218263213513,0
2459263.9091551,-2.265459066738893,6.384547011751941,ZTF_r,3,4780622,26.3385,0.9871218263213513,0
2459263.9096296,-1.7653104408794076,6.093253700846069,ZTF_r,3,4780622,26.3406,0.9871218263213513,0
2459263.9100926,6.0596317139266676,7.976660528026342,ZTF_r,3,4780622,26.3398,0.9871218263213513,1
2459263.9105671,8.599941851984132,7.644808980390246,ZTF_r,3,4780622,26.3437,0.9871218263213513,1
2459263.9110301,-9.558677751487526,8.153744923664142,ZTF_r,3,4780622,26.3399,0.9871218263213513,1
2459263.9115046,-3.1952792828119794,6.40092935417132,ZTF_r,3,4780622,26.3521,0.9871218263213513,1
2459263.9119676,0.49418268715447583,5.9702824748546925,ZTF_r,3,4780622,26.3451,0.9871218263213513,0
2459263.9124421,-10.330017499739148,5.197845697640979,ZTF_r,3,4780622,26.3514,0.9871218263213513,0
2459263.9129167,3.005154167460783,6.04057531834987,ZTF_r,3,4780622,26.3474,0.9871218263213513,0
2459263.9133796,-10.677332759802084,5.58450190791401,ZTF_r,3,4780622,26.343,0.9871218263213513,0
2459263.9138542,2.185363371998574,5.80764533062024,ZTF_r,3,4780622,26.3486,0.9871218263213513,0
2459263.9143287,-3.1764246438803854,5.76943384879867,ZTF_r,3,4780622,26.3456,0.9871218263213513,0
2459263.9147917,-1.9068130878414753,5.84444827199429,ZTF_r,3,4780622,26.3435,0.9871218263213513,0
