"obj_id","ra","dec","filter","mjd","snr","instrument_id","instrument_name","ra_unc","dec_unc","origin","id","altdata","created_at","annotations","mag","magerr","magsys","limiting_mag","Delete"
"ZTF22aajijjf","220.4169411","3.006758","ztfi","59731.253344899975","22.944842507262152","1","ZTF","","","None","223238703","","2022-06-01T06:16:55.852464","","17.074611980019327","0.04731940105557442","ab","18.728899671819526",""
"ZTF22aajijjf","220.4169411","3.006758","ztfi","59731.253344899975","22.944842507262152","1","ZTF","","","None","223293707","","2022-06-01T08:00:49.926731","","17.07461166381836","0.04731940105557442","ab","19.773761749267578",""
"ZTF22aajijjf","220.4169411","3.006758","ztfi","59731.253344899975","22.945037596544715","1","ZTF","","","None","225180545","","2022-06-04T06:50:56.352961","","17.07460063161684","0.04731899872422218","ab","18.728897554885798",""
"ZTF22aajijjf","220.4169106","3.0067454","ztfg","59731.31818290008","37.779951616524194","1","ZTF","","","None","223283250","","2022-06-01T07:49:08.845074","","16.24572587017783","0.028738422319293022","ab","18.44145435283845",""
"ZTF22aajijjf","220.4169106","3.0067454","ztfg","59731.31818290008","37.779951616524194","1","ZTF","","","None","223293708","","2022-06-01T08:00:49.926818","","16.245725631713867","0.028738422319293022","ab","20.297266006469727",""
"ZTF22aajijjf","220.4169106","3.0067454","ztfg","59731.31818290008","37.78050747066782","1","ZTF","","","None","224423648","","2022-06-03T05:46:28.677162","","16.245700804687488","0.028737999498844143","ab","18.441445261601718",""
"ZTF22aajijjf","220.4169213","3.0067522","ztfr","59733.23201389983","31.532618178032795","1","ZTF","","","None","224423649","","2022-06-03T05:46:28.677215","","16.44300294866824","0.03443216159939766","ab","18.442478017969876",""
"ZTF22aajijjf","220.4169213","3.0067522","ztfr","59733.23201389983","31.532618178032795","1","ZTF","","","None","224431943","","2022-06-03T06:01:04.146343","","16.443002700805664","0.03443216159939766","ab","20.543991088867188",""
"ZTF22aajijjf","220.4169213","3.0067522","ztfr","59733.23201389983","31.532764876758574","1","ZTF","","","None","225180512","","2022-06-04T06:50:56.184981","","16.44300115608823","0.034432001411914825","ab","18.442481276532348",""
"ZTF22aajijjf","220.416924","3.0067571","ztfi","59734.27765050018","18.9244963303214","1","ZTF","","","None","226613739","","2022-06-07T06:16:35.924971","","17.326299690579617","0.05737200006842613","ab","18.77143550401754",""
"ZTF22aajijjf","220.416924","3.0067571","ztfi","59734.27765050018","18.92436361985643","1","ZTF","","","None","225180546","","2022-06-04T06:50:56.353016","","17.3262597191772","0.057372402399778366","ab","18.771387918723626",""
"ZTF22aajijjf","220.416924","3.0067571","ztfi","59734.27765050018","18.92436361985643","1","ZTF","","","None","225576253","","2022-06-05T07:03:32.285822","","17.32625961303711","0.057372402399778366","ab","19.775178909301758",""
"ZTF22aajijjf","","","sdssg","59734.95479999995","20.94614481301336","33","IOO","","","LT_IOO_PIPE","225513463","","2022-06-04T23:32:31.421291","","16.5548111500148","0.05183465570636113","ab","22.33781352534856",""
"ZTF22aajijjf","","","sdssr","59734.95586200012","21.872017771962632","33","IOO","","","LT_IOO_PIPE","225513405","","2022-06-04T23:31:36.158113","","16.510105073395454","0.049640422574542535","ab","22.46104506092015",""
"ZTF22aajijjf","","","sdssi","59734.95690600015","17.23289413800024","33","IOO","","","LT_IOO_PIPE","225513470","","2022-06-04T23:33:35.890886","","17.34115011202174","0.06300370651984528","ab","22.628326253684094",""
"ZTF22aajijjf","","","sdssz","59734.957959999796","16.745461255367083","33","IOO","","","LT_IOO_PIPE","225513484","","2022-06-04T23:34:35.963821","","17.152403728704186","0.064837640970334","ab","21.301101845248994",""
"ZTF22aajijjf","220.4169174","3.0067561","ztfr","59735.269536999986","25.272505787437343","1","ZTF","","","None","225557890","","2022-06-05T06:40:07.939884","","16.57384532443574","0.042961161583662026","ab","18.333041075271687",""
"ZTF22aajijjf","220.4169174","3.0067561","ztfr","59735.269536999986","25.27250578743734","1","ZTF","","","None","225576254","","2022-06-05T07:03:32.285936","","16.57384490966797","0.04296116158366203","ab","20.487442016601562",""
"ZTF22aajijjf","220.4169174","3.0067561","ztfr","59735.269536999986","25.272600020321942","1","ZTF","","","None","225561762","","2022-06-05T06:46:06.243380","","16.57379936012009","0.0429610013961792","ab","18.33299915930267",""
"ZTF22aajijjf","220.4169086","3.0067424","ztfg","59735.273888899945","26.705435722245767","1","ZTF","","","None","226539393","","2022-06-07T04:44:26.468192","","16.635700640979337","0.04065600037574768","ab","18.454774800770483",""
"ZTF22aajijjf","220.4169086","3.0067424","ztfg","59735.273888899945","26.70549200351582","1","ZTF","","","None","225561763","","2022-06-05T06:46:06.243433","","16.635698829610234","0.04065591469407081","ab","18.454775277570306",""
"ZTF22aajijjf","220.4169086","3.0067424","ztfg","59735.273888899945","26.70549200351582","1","ZTF","","","None","225576255","","2022-06-05T07:03:32.285974","","16.635698318481445","0.040655914694070816","ab","20.66515350341797",""
"ZTF22aajijjf","220.4169082","3.0067494","ztfg","59737.19120369991","28.002165348285804","1","ZTF","","","None","226539394","","2022-06-07T04:44:26.468254","","16.801920073460465","0.0387732945382595","ab","18.67247410190913",""
"ZTF22aajijjf","220.4169082","3.0067494","ztfg","59737.19120369991","28.002165348285796","1","ZTF","","","None","226555383","","2022-06-07T05:04:54.339254","","16.80191993713379","0.038773294538259506","ab","20.328733444213867",""
"ZTF22aajijjf","220.4169082","3.0067494","ztfg","59737.19120369991","28.002377892565242","1","ZTF","","","None","226590939","","2022-06-07T05:40:04.573607","","16.801900978372323","0.03877300024032592","ab","18.67246324783166",""
"ZTF22aajijjf","220.4169114","3.0067529","ztfr","59737.22862270009","29.03700907045912","1","ZTF","","","None","226590940","","2022-06-07T05:40:04.573659","","16.691940603150897","0.037391461431980126","ab","18.601895292913763",""
"ZTF22aajijjf","220.4169114","3.0067529","ztfr","59737.22862270009","29.037009070459117","1","ZTF","","","None","226602968","","2022-06-07T06:03:26.466191","","16.691940307617188","0.03739146143198013","ab","20.571321487426758",""
"ZTF22aajijjf","220.4169114","3.0067529","ztfr","59737.22862270009","29.03736779956281","1","ZTF","","","None","226613738","","2022-06-07T06:16:35.747888","","16.691900629524184","0.03739099949598312","ab","18.60186873260964",""
"ZTF22aajijjf","220.4169223","3.0067568","ztfi","59737.25288189994","21.95334572572434","1","ZTF","","","None","226613740","","2022-06-07T06:16:35.925026","","17.435432857798922","0.04945652559399604","ab","19.041759638984217",""
"ZTF22aajijjf","220.4169223","3.0067568","ztfi","59737.25288189994","21.953345725724336","1","ZTF","","","None","227948225","","2022-06-09T05:01:42.218451","","17.43543243408203","0.04945652559399605","ab","19.96232032775879",""
"ZTF22aajijjf","220.4169223","3.0067568","ztfi","59737.25288189994","21.953135717258906","1","ZTF","","","None","228354718","","2022-06-10T06:45:12.461076","","17.43540001014764","0.04945699870586395","ab","19.04171640499421",""
"ZTF22aajijjf","220.4169051","3.0067549","ztfg","59739.1901273001","27.09142259714476","1","ZTF","","","None","227936875","","2022-06-09T04:44:03.208922","","17.066629627936695","0.04007675126194953","ab","18.901284144248443",""
"ZTF22aajijjf","220.4169051","3.0067549","ztfg","59739.1901273001","27.091422597144756","1","ZTF","","","None","227948226","","2022-06-09T05:01:42.218513","","17.06662940979004","0.04007675126194954","ab","19.937597274780273",""
"ZTF22aajijjf","220.4169051","3.0067549","ztfg","59739.1901273001","27.09125387522001","1","ZTF","","","None","227977658","","2022-06-09T06:11:42.605125","","17.06660109762957","0.040077000856399536","ab","18.90124885209365",""
"ZTF22aajijjf","220.4169079","3.0067507","ztfr","59739.251527800225","27.949754826685478","1","ZTF","","","None","228354717","","2022-06-10T06:45:12.320056","","16.77980077405345","0.03884600102901458","ab","18.64832076980845",""
"ZTF22aajijjf","220.4169079","3.0067507","ztfr","59739.251527800225","27.95009523551559","1","ZTF","","","None","227977659","","2022-06-09T06:11:42.605187","","16.779772192057223","0.03884552791714668","ab","18.648305411253464",""
"ZTF22aajijjf","220.4169079","3.0067507","ztfr","59739.251527800225","27.95009523551559","1","ZTF","","","None","227999116","","2022-06-09T07:01:54.798841","","16.77977180480957","0.03884552791714668","ab","19.885805130004883",""
"ZTF22aajijjf","220.4169106","3.0067647","ztfi","59740.274189800024","19.227800257885185","1","ZTF","","","None","229214670","","2022-06-13T05:46:54.637569","","17.383600599526815","0.05646700039505958","ab","18.845999593548797",""
"ZTF22aajijjf","220.4169106","3.0067647","ztfi","59740.274189800024","19.22790935064299","1","ZTF","","","None","228354719","","2022-06-10T06:45:12.461127","","17.383564282433028","0.05646668002009391","ab","18.845969436578333",""
"ZTF22aajijjf","220.4169106","3.0067647","ztfi","59740.274189800024","19.227909350642985","1","ZTF","","","None","228990142","","2022-06-12T09:03:42.315934","","17.383563995361328","0.05646668002009392","ab","19.34258460998535",""
"ZTF22aajijjf","220.4169196","3.0067452","ztfg","59742.34039349994","18.877444535660537","1","ZTF","","","None","229214669","","2022-06-13T05:46:54.477876","","17.300600564272038","0.05751499906182289","ab","18.743033560755403",""
"ZTF22aajijjf","220.4169196","3.0067452","ztfg","59742.34039349994","18.877394404828742","1","ZTF","","","None","228968522","","2022-06-12T08:20:29.013746","","17.300577324525392","0.05751515179872512","ab","18.74300743773018",""
"ZTF22aajijjf","220.4169196","3.0067452","ztfg","59742.34039349994","18.87739440482874","1","ZTF","","","None","228990143","","2022-06-12T09:03:42.315998","","17.30057716369629","0.057515151798725135","ab","18.8221378326416",""
"ZTF22aajijjf","220.4169089","3.006772","ztfi","59743.233067099936","25.59431061094007","1","ZTF","","","None","230307665","","2022-06-18T05:14:37.732104","","17.386800776930613","0.042420998215675354","ab","19.159734356627993",""
"ZTF22aajijjf","220.4169089","3.006772","ztfi","59743.233067099936","25.594373544423796","1","ZTF","","","None","229214671","","2022-06-13T05:46:54.637619","","17.386779892423238","0.042420893907547","ab","19.15971614181854",""
"ZTF22aajijjf","220.4169089","3.006772","ztfi","59743.233067099936","25.594373544423796","1","ZTF","","","None","229533020","","2022-06-14T06:28:27.746589","","17.38677978515625","0.042420893907547","ab","19.41719627380371",""
"ZTF22aajijjf","","","sdssr","59743.28345939983","51.17708743016145","2","SEDM","","","SEDM_FPIPE_SDSS","229239552","","2022-06-13T06:55:36.793594","","16.807467568877357","0.021215279322797993","ab","19.3327314726908",""
"ZTF22aajijjf","220.4169183","3.0067131","ztfg","59744.243136600126","16.459775992372983","1","ZTF","","","None","230307664","","2022-06-18T05:14:37.576289","","17.50029998136283","0.06596300005912781","ab","18.793934771598842",""
"ZTF22aajijjf","220.4169183","3.0067131","ztfg","59744.243136600126","16.459839203600314","1","ZTF","","","None","229529166","","2022-06-14T05:59:14.474221","","17.500252240911735","0.06596274673938751","ab","18.793891200741932",""
"ZTF22aajijjf","220.4169183","3.0067131","ztfg","59744.243136600126","16.459839203600314","1","ZTF","","","None","229533021","","2022-06-14T06:28:27.746658","","17.50025177001953","0.06596274673938751","ab","18.91913604736328",""
"ZTF22aajijjf","","","sdssg","59745.91086000018","34.04981432084551","33","IOO","","","LT_IOO_PIPE","229650904","","2022-06-15T22:15:58.540706","","17.51126928685533","0.03188669971963503","ab","21.34564521562687",""
"ZTF22aajijjf","","","sdssr","59745.91192799993","18.31184023944638","33","IOO","","","LT_IOO_PIPE","229650908","","2022-06-15T22:33:34.448864","","16.918495927239803","0.0592914852118082","ab","21.22911665631257",""
"ZTF22aajijjf","","","sdssi","59745.91296700016","17.169945938881934","33","IOO","","","LT_IOO_PIPE","229650906","","2022-06-15T22:31:41.505516","","17.417333239555667","0.0632346897668118","ab","21.058584255147473",""
"ZTF22aajijjf","","","sdssz","59745.91401500022","14.258569357282374","33","IOO","","","LT_IOO_PIPE","229650910","","2022-06-15T22:35:17.470047","","17.20477362259907","0.07614622319760321","ab","20.369929987319015",""
"ZTF22aajijjf","220.4169395","3.006752","ztfi","59748.21159720002","19.577692495774986","1","ZTF","","","None","230307666","","2022-06-18T05:14:37.732167","","17.405514227546732","0.055457822978496545","ab","18.887492973754533",""
"ZTF22aajijjf","220.4169395","3.006752","ztfi","59748.21159720002","19.577692495774983","1","ZTF","","","None","230397075","","2022-06-18T06:29:48.675466","","17.405513763427734","0.05545782297849655","ab","19.86607551574707",""
"ZTF22aajijjf","220.4169395","3.006752","ztfi","59748.21159720002","19.577629371174257","1","ZTF","","","None","231956354","","2022-06-21T05:19:02.668399","","17.405500592238702","0.05545800179243087","ab","18.887475837687926",""
"ZTF22aajijjf","220.4169535","3.0067448","ztfg","59748.2520486","20.51976872407759","1","ZTF","","","None","230373723","","2022-06-18T06:13:00.192365","","17.769727870780823","0.05291171744465827","ab","19.302734013902928",""
"ZTF22aajijjf","220.4169535","3.0067448","ztfg","59748.2520486","20.51976872407759","1","ZTF","","","None","230397076","","2022-06-18T06:29:48.675536","","17.76972770690918","0.05291171744465828","ab","20.540346145629883",""
"ZTF22aajijjf","220.4169535","3.0067448","ztfg","59748.2520486","20.519658926693538","1","ZTF","","","None","230488502","","2022-06-18T07:50:08.612239","","17.7696992075009","0.05291200056672096","ab","19.302699541039296",""
"ZTF22aajijjf","220.4169305","3.0067344","ztfr","59748.31969910022","27.228493674803588","1","ZTF","","","None","231415939","","2022-06-20T05:09:04.027077","","17.059900263900715","0.03987500071525574","ab","18.90003429335367",""
"ZTF22aajijjf","220.4169305","3.0067344","ztfr","59748.31969910022","27.22855218233883","1","ZTF","","","None","230488503","","2022-06-18T07:50:08.612314","","17.05987945465038","0.039874915033578866","ab","18.900015817088843",""
"ZTF22aajijjf","220.4169305","3.0067344","ztfr","59748.31969910022","27.228552182338827","1","ZTF","","","None","230521212","","2022-06-18T08:30:28.712612","","17.059879302978516","0.03987491503357887","ab","19.83179473876953",""
"ZTF22aajijjf","220.4169222","3.0067525","ztfr","59750.20726849977","23.284372377909108","1","ZTF","","","None","231415940","","2022-06-20T05:09:04.027132","","17.12932422020662","0.0466293953359127","ab","18.799560549794265",""
"ZTF22aajijjf","220.4169222","3.0067525","ztfr","59750.20726849977","23.284372377909104","1","ZTF","","","None","231446160","","2022-06-20T05:30:23.229056","","17.129323959350586","0.046629395335912704","ab","20.628299713134766",""
"ZTF22aajijjf","220.4169222","3.0067525","ztfr","59750.20726849977","23.284569563155237","1","ZTF","","","None","231956303","","2022-06-21T05:19:02.144371","","17.12929918297135","0.04662900045514106","ab","18.79954470714886",""
"ZTF22aajijjf","220.4169409","3.0067568","ztfi","59751.31128469994","19.858954332525247","1","ZTF","","","None","232056279","","2022-06-21T07:39:03.568571","","17.453903735114974","0.05467237532138824","ab","18.95136966705375",""
"ZTF22aajijjf","220.4169409","3.0067568","ztfi","59751.31128469994","19.858954332525247","1","ZTF","","","None","232646502","","2022-06-22T07:30:19.875611","","17.453903198242188","0.05467237532138824","ab","19.993656158447266",""
"ZTF22aajijjf","220.4169409","3.0067568","ztfi","59751.31128469994","19.859091002438337","1","ZTF","","","None","232539957","","2022-06-22T06:53:21.999947","","17.45389953678783","0.05467199906706811","ab","18.95137294076968",""
"ZTF22aajijjf","220.4169279","3.0067674","ztfr","59752.277928200085","26.425941173485306","1","ZTF","","","None","232539952","","2022-06-22T06:53:21.843739","","17.189600032302305","0.04108599945902824","ab","18.99725118115285",""
"ZTF22aajijjf","220.4169279","3.0067674","ztfr","59752.277928200085","26.425893252478122","1","ZTF","","","None","232540041","","2022-06-22T06:53:23.795877","","17.189550528142426","0.041086073964834206","ab","18.99719970810871",""
"ZTF22aajijjf","220.4169279","3.0067674","ztfr","59752.277928200085","26.42589325247812","1","ZTF","","","None","232646503","","2022-06-22T07:30:19.875679","","17.189550399780273","0.04108607396483422","ab","20.424333572387695",""
"ZTF22aajijjf","220.4169207","3.0067428","ztfr","59754.18759260001","28.82390525269966","1","ZTF","","","None","233768308","","2022-06-24T04:39:54.002771","","17.2923149240652","0.037667907774448395","ab","19.194271967084727",""
"ZTF22aajijjf","220.4169207","3.0067428","ztfr","59754.18759260001","28.82390525269966","1","ZTF","","","None","233801251","","2022-06-24T05:29:25.538786","","17.292314529418945","0.037667907774448395","ab","20.309663772583008",""
"ZTF22aajijjf","220.4169207","3.0067428","ztfr","59754.18759260001","28.823833987028525","1","ZTF","","","None","233817352","","2022-06-24T05:46:11.738886","","17.292299397890453","0.03766800090670584","ab","19.194253756477934",""
"ZTF22aajijjf","220.4169449","3.0067458","ztfg","59754.232499999925","17.34825081354061","1","ZTF","","","None","233817353","","2022-06-24T05:46:11.738967","","18.167627583914737","0.0625847652554512","ab","19.518341803986534",""
"ZTF22aajijjf","220.4169449","3.0067458","ztfg","59754.232499999925","17.34825081354061","1","ZTF","","","None","233840693","","2022-06-24T06:30:21.404312","","18.167627334594727","0.0625847652554512","ab","20.544588088989258",""
"ZTF22aajijjf","220.4169449","3.0067458","ztfg","59754.232499999925","17.348184725099834","1","ZTF","","","None","233818664","","2022-06-24T05:47:13.969670","","18.167600747952278","0.0625850036740303","ab","19.518310831886645",""
"ZTF22aajijjf","","","sdssg","59754.31749999989","15.879155809964594","68","KAIT","","","KAIT_FPIPE_SDSS","233844730","","2022-06-24T07:46:31.506599","","18.20682033043251","0.0683749323800199","ab","19.46146384491785",""
"ZTF22aajijjf","","","sdssr","59754.319699999876","22.860333995675436","68","KAIT","","","KAIT_FPIPE_SDSS","233844732","","2022-06-24T07:47:58.310760","","17.26433213679832","0.0474943281652631","ab","18.914613554122525",""
"ZTF22aajijjf","","","sdssi","59754.32060000021","21.656709245718318","68","KAIT","","","KAIT_FPIPE_SDSS","233844733","","2022-06-24T07:49:18.826196","","17.616340451586918","0.05013394197794787","ab","19.20789660551894",""
"ZTF22aajijjf","220.4169165","3.0067568","ztfi","59755.21039350005","22.56966300781593","1","ZTF","","","None","235133019","","2022-06-27T05:44:39.528121","","17.528999554097638","0.04810599982738494","ab","19.165387229727074",""
"ZTF22aajijjf","220.4169165","3.0067568","ztfi","59755.21039350005","22.569815065415106","1","ZTF","","","None","233932923","","2022-06-25T05:13:56.381946","","17.52897696563201","0.04810567572712898","ab","19.165371956119643",""
"ZTF22aajijjf","220.4169165","3.0067568","ztfi","59755.21039350005","22.569815065415103","1","ZTF","","","None","234573101","","2022-06-26T05:33:36.509173","","17.528976440429688","0.04810567572712898","ab","19.99894905090332",""
"ZTF22aajijjf","220.4169184","3.0067523","ztfr","59756.21219909983","31.489837058913675","1","ZTF","","","None","234562406","","2022-06-26T05:16:33.934398","","17.458948629301425","0.03447894006967544","ab","19.45694965203132",""
"ZTF22aajijjf","220.4169184","3.0067523","ztfr","59756.21219909983","31.489837058913672","1","ZTF","","","None","234573102","","2022-06-26T05:33:36.509241","","17.458948135375977","0.034478940069675446","ab","20.60760498046875",""
"ZTF22aajijjf","220.4169184","3.0067523","ztfr","59756.21219909983","31.489782621703498","1","ZTF","","","None","235133018","","2022-06-27T05:44:39.387753","","17.458900915488492","0.03447899967432022","ab","19.45690006127946",""
"ZTF22aajijjf","","","sdssg","59756.311499999836","24.795232637291672","68","KAIT","","","KAIT_FPIPE_SDSS","234677306","","2022-06-26T07:37:34.148649","","18.191385838957146","0.043788103166461034","ab","19.929881296478438",""
"ZTF22aajijjf","","","sdssr","59756.31380000012","22.703067205012175","68","KAIT","","","KAIT_FPIPE_SDSS","234678932","","2022-06-26T07:39:02.371552","","17.36015209189755","0.047823326907935615","ab","19.00293841789776",""
"ZTF22aajijjf","","","sdssi","59756.31460000016","21.923743460393005","68","KAIT","","","KAIT_FPIPE_SDSS","234680847","","2022-06-26T07:40:23.419655","","17.626543257350708","0.04952330366023478","ab","19.23140502539654",""
"ZTF22aajijjf","220.4169283","3.0067643","ztfr","59758.28799769981","24.957158238176575","1","ZTF","","","None","236476026","","2022-06-29T05:10:01.476836","","17.516600071461816","0.04350399971008301","ab","19.26216289218015",""
"ZTF22aajijjf","220.4169283","3.0067643","ztfr","59758.28799769981","24.957243722709986","1","ZTF","","","None","235629821","","2022-06-28T07:04:46.984721","","17.516595901557466","0.04350385069847106","ab","19.262162441188543",""
"ZTF22aajijjf","220.4169283","3.0067643","ztfr","59758.28799769981","24.957243722709983","1","ZTF","","","None","235653486","","2022-06-28T07:31:18.860128","","17.5165958404541","0.04350385069847107","ab","20.166458129882812",""
"ZTF22aajijjf","220.4169471","3.0067568","ztfg","59760.21487270016","14.855597381376619","1","ZTF","","","None","237104582","","2022-06-30T06:20:04.316679","","18.523500725445324","0.07308600097894669","ab","19.705801016048227",""
"ZTF22aajijjf","220.4169471","3.0067568","ztfg","59760.21487270016","14.855688247070013","1","ZTF","","","None","237039822","","2022-06-30T05:20:20.204212","","18.523464300594352","0.07308555394411087","ab","19.705771232187104",""
"ZTF22aajijjf","220.4169471","3.0067568","ztfg","59760.21487270016","14.855688247070013","1","ZTF","","","None","237050965","","2022-06-30T05:30:45.459335","","18.52346420288086","0.07308555394411087","ab","20.56758689880371",""
"ZTF22aajijjf","220.4169307","3.0067505","ztfi","59761.23469909979","17.26259735165708","1","ZTF","","","None","237920102","","2022-07-01T05:53:49.834062","","17.875644710471192","0.06289529800415038","ab","19.220985051576616",""
"ZTF22aajijjf","220.4169307","3.0067505","ztfi","59761.23469909979","17.26259735165708","1","ZTF","","","None","238932782","","2022-07-02T05:35:54.507458","","17.87564468383789","0.06289529800415039","ab","19.967151641845703",""
"ZTF22aajijjf","220.4169307","3.0067505","ztfi","59761.23469909979","17.262679149175437","1","ZTF","","","None","240201196","","2022-07-04T04:47:20.686516","","17.875601244090763","0.0628949999809265","ab","19.220946729863286",""
"ZTF22aajijjf","220.4169558","3.0067366","ztfg","59762.20667820005","16.81603632677866","1","ZTF","","","None","238906962","","2022-07-02T05:07:43.060254","","18.616615682351043","0.06456552445888518","ab","19.933499763681464",""
"ZTF22aajijjf","220.4169558","3.0067366","ztfg","59762.20667820005","16.816036326778658","1","ZTF","","","None","238932783","","2022-07-02T05:35:54.507512","","18.616615295410156","0.06456552445888519","ab","20.510713577270508",""
"ZTF22aajijjf","220.4169558","3.0067366","ztfg","59762.20667820005","16.815912135860632","1","ZTF","","","None","238953234","","2022-07-02T05:52:53.111671","","18.616600241439166","0.0645660012960434","ab","19.93347630428822",""
"ZTF22aajijjf","220.4169213","3.0067599","ztfr","59762.23671300011","23.4941722234692","1","ZTF","","","None","240201195","","2022-07-04T04:47:20.532966","","17.806801336382485","0.04621300101280211","ab","19.486776695576097",""
"ZTF22aajijjf","220.4169213","3.0067599","ztfr","59762.23671300011","23.49419684414133","1","ZTF","","","None","238953235","","2022-07-02T05:52:53.111719","","17.806755456219346","0.04621295258402824","ab","19.48673195320751",""
"ZTF22aajijjf","220.4169213","3.0067599","ztfr","59762.23671300011","23.49419684414133","1","ZTF","","","None","238981724","","2022-07-02T06:34:54.872756","","17.80675506591797","0.046212952584028244","ab","20.395410537719727",""
"ZTF22aajijjf","","","sdssg","59763.2760999999","","68","KAIT","","","KAIT_FPIPE_SDSS","239855412","","2022-07-03T11:16:36.844990","","","","ab","18",""
"ZTF22aajijjf","","","sdssr","59763.27829999989","","68","KAIT","","","KAIT_FPIPE_SDSS","239856250","","2022-07-03T11:18:07.694982","","","","ab","17.599999999999998",""
"ZTF22aajijjf","","","sdssi","59763.27920000022","","68","KAIT","","","KAIT_FPIPE_SDSS","239780054","","2022-07-03T10:09:15.853223","","","","ab","17.2",""
"ZTF22aajijjf","220.4169267","3.0067445","ztfi","59764.19266200019","19.735066932289808","1","ZTF","","","None","240201197","","2022-07-04T04:47:20.686567","","18.049703995945194","0.055015582591295235","ab","19.540375494259145",""
"ZTF22aajijjf","220.4169267","3.0067445","ztfi","59764.19266200019","19.735066932289804","1","ZTF","","","None","240291784","","2022-07-04T06:43:08.358238","","18.04970359802246","0.05501558259129524","ab","19.715248107910156",""
"ZTF22aajijjf","220.4169267","3.0067445","ztfi","59764.19266200019","19.73491726470937","1","ZTF","","","None","240842338","","2022-07-05T04:46:24.284093","","18.049699832164528","0.05501599982380867","ab","19.54036309639812",""
"ZTF22aajijjf","220.4169433","3.0067294","ztfg","59764.21527779987","16.023734208968662","1","ZTF","","","None","240293259","","2022-07-04T06:45:18.778705","","18.626699539545722","0.0677580013871193","ab","19.891183860099765",""
"ZTF22aajijjf","220.4169433","3.0067294","ztfg","59764.21527779987","16.023753590427923","1","ZTF","","","None","240217739","","2022-07-04T05:20:16.981612","","18.62668472736224","0.06775791943073273","ab","19.891170361164434",""
"ZTF22aajijjf","220.4169433","3.0067294","ztfg","59764.21527779987","16.02375359042792","1","ZTF","","","None","240291785","","2022-07-04T06:43:08.358298","","18.626684188842773","0.06775791943073273","ab","20.21529769897461",""
"ZTF22aajijjf","220.416938","3.0067509","ztfr","59764.27317130007","20.86750311973961","1","ZTF","","","None","240842327","","2022-07-05T04:46:23.913134","","17.92970133604983","0.05203000083565712","ab","19.480952542963053",""
"ZTF22aajijjf","220.416938","3.0067509","ztfr","59764.27317130007","20.86761368298964","1","ZTF","","","None","240293260","","2022-07-04T06:45:18.778763","","17.929659039878736","0.052029725164175034","ab","19.48091599938271",""
"ZTF22aajijjf","220.416938","3.0067509","ztfr","59764.27317130007","20.867613682989642","1","ZTF","","","None","240432869","","2022-07-04T08:44:50.272970","","17.929658889770508","0.052029725164175034","ab","20.3090877532959",""
"ZTF22aajijjf","220.4169517","3.0067392","ztfg","59766.191620400175","12.158709096353427","1","ZTF","","","None","242319571","","2022-07-09T06:18:47.501976","","18.751499164246642","0.08929699659347533","ab","19.716292823048796",""
"ZTF22aajijjf","220.4169517","3.0067392","ztfg","59766.191620400175","12.158775037492479","1","ZTF","","","None","241295902","","2022-07-06T04:46:56.043985","","18.751487893922583","0.08929651230573654","ab","19.71628744105444",""
"ZTF22aajijjf","220.4169517","3.0067392","ztfg","59766.191620400175","12.158775037492479","1","ZTF","","","None","241316815","","2022-07-06T05:43:39.246635","","18.751487731933594","0.08929651230573654","ab","20.148202896118164",""
"ZTF22aajijjf","","","sdssg","59766.28450000007","","68","KAIT","","","KAIT_FPIPE_SDSS","241374894","","2022-07-06T06:58:46.297459","","","","ab","18.5",""
"ZTF22aajijjf","","","sdssr","59766.286799999885","14.652458107178518","68","KAIT","","","KAIT_FPIPE_SDSS","241376353","","2022-07-06T07:00:12.140915","","17.900589288986268","0.0740992533004552","ab","19.06794049905801",""
"ZTF22aajijjf","","","sdssi","59766.28759999992","","68","KAIT","","","KAIT_FPIPE_SDSS","241377618","","2022-07-06T07:01:54.726972","","","","ab","18.2",""
"ZTF22aajijjf","220.4168887","3.0067748","ztfg","59769.25629629986","11.304335387517607","1","ZTF","","","None","243186748","","2022-07-11T05:38:42.630017","","18.81370023657436","0.09604600071907043","ab","19.69938781094319",""
"ZTF22aajijjf","220.4168887","3.0067748","ztfg","59769.25629629986","11.304313464767588","1","ZTF","","","None","242319572","","2022-07-09T06:18:47.502031","","18.81366741607259","0.09604618698358534","ab","19.699352884846917",""
"ZTF22aajijjf","220.4168887","3.0067748","ztfg","59769.25629629986","11.304313464767587","1","ZTF","","","None","242397124","","2022-07-09T07:47:00.245161","","18.81366729736328","0.09604618698358536","ab","19.625879287719727",""
"ZTF22aajijjf","","","sdssr","59770.25063360017","22.18582338291852","2","SEDM","","","SEDM_FPIPE_SDSS","242822893","","2022-07-10T06:16:13.008743","","18.019553082474484","0.04893828757304846","ab","19.637316949963672",""
"ZTF22aajijjf","220.4168894","3.0067268","ztfg","59771.228993100114","10.601856920191482","1","ZTF","","","None","243197855","","2022-07-11T06:12:56.683224","","18.766800326703258","0.10241000354290009","ab","19.582830162884406",""
"ZTF22aajijjf","220.4168894","3.0067268","ztfg","59771.228993100114","10.601887772731898","1","ZTF","","","None","243186749","","2022-07-11T05:38:42.630070","","18.766773509699902","0.1024097055196762","ab","19.582806505485227",""
